file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
40	2	0	0	0	-1
27	2	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
42	0	96	8.05785	1	0.142857
36	1	74	8.05785	1	0.285714
38	1	59	8.05785	1	0.285714
29	2	0	0.87368	0	0.571429
39	2	0	0.873673	0	0.571429
40	2	0	0.873666	0	0.571429
27	2	0	0.87366	0	0.571429
28	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
43	1	95	8.08512	1	0.285714
44	1	73	8.08512	1	0.285714
45	1	52	8.08512	1	0.285714
29	2	0	0.900949	0	0.571429
39	2	0	0.900942	0	0.571429
40	2	0	0.900935	0	0.571429
27	2	0	0.900929	0	0.571429
28	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
43	1	95	8.10085	1	0.285714
44	1	73	8.10085	1	0.285714
29	2	0	0.916678	0	0.571429
39	2	0	0.916671	0	0.571429
40	2	0	0.916664	0	0.571429
46	2	0	8.10085	0	0.571429
47	2	0	8.10085	0	0.571429
28	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
43	1	95	8.10168	1	0.285714
44	1	73	8.10168	1	0.285714
39	2	0	0.917506	0	0.571429
40	2	0	0.917499	0	0.571429
46	2	0	8.10168	0	0.571429
47	2	0	8.10168	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
44	1	73	8.10207	1	0.285714
43	2	95	8.10207	1	0.571429
39	2	0	0.917896	0	0.571429
40	2	0	0.917889	0	0.571429
46	2	0	8.10207	0	0.571429
47	2	0	8.10207	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
44	1	73	8.10249	1	0.285714
43	2	95	8.10249	1	0.571429
40	2	0	0.918305	0	0.571429
46	2	0	8.10249	0	0.571429
47	2	0	8.10249	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
49	0	84	9.0815	1	0.142857
44	1	73	9.0815	1	0.285714
43	2	95	9.0815	1	0.571429
40	2	0	1.89732	0	0.571429
46	2	0	9.0815	0	0.571429
47	2	0	9.0815	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
50	1	70	9.10119	1	0.285714
51	1	85	9.10119	1	0.285714
43	2	95	9.10119	1	0.571429
40	2	0	1.91701	0	0.571429
46	2	0	9.10119	0	0.571429
47	2	0	9.10119	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
53	0	102	10.096	1	0.142857
50	1	70	10.096	1	0.285714
51	1	85	10.096	1	0.285714
43	2	95	10.096	1	0.571429
40	2	0	2.91183	0	0.571429
46	2	0	10.096	0	0.571429
47	2	0	10.096	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
54	1	90	10.1255	1	0.285714
55	1	84	10.1255	1	0.285714
56	1	79	10.1255	1	0.285714
43	2	95	10.1255	1	0.571429
40	2	0	2.94133	0	0.571429
46	2	0	10.1255	0	0.571429
47	2	0	10.1255	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
54	1	90	10.1447	1	0.285714
56	1	79	10.1447	1	0.285714
43	2	95	10.1447	1	0.571429
57	2	51	10.1447	1	0.571429
58	2	0	10.1447	0	0.571429
46	2	0	10.1447	0	0.571429
47	2	0	10.1447	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
54	1	90	10.1455	1	0.285714
56	1	79	10.1455	1	0.285714
43	2	95	10.1455	1	0.571429
57	2	51	10.1455	1	0.571429
46	2	0	10.1455	0	0.571429
47	2	0	10.1455	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
58	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
60	0	96	11.0203	1	0.142857
54	1	90	11.0203	1	0.285714
56	1	79	11.0203	1	0.285714
43	2	95	11.0203	1	0.571429
57	2	51	11.0203	1	0.571429
46	2	0	11.0203	0	0.571429
47	2	0	11.0203	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
58	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
61	1	94	11.0475	1	0.285714
62	1	100	11.0475	1	0.285714
63	1	70	11.0475	1	0.285714
43	2	95	11.0475	1	0.571429
57	2	51	11.0475	1	0.571429
46	2	0	11.0475	0	0.571429
47	2	0	11.0475	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
58	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
62	1	100	11.0672	1	0.285714
63	1	70	11.0672	1	0.285714
64	2	71	11.0672	1	0.571429
65	2	118	11.0672	1	0.571429
57	2	51	11.0672	1	0.571429
46	2	0	11.0672	0	0.571429
47	2	0	11.0672	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
58	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
62	1	100	11.0681	1	0.285714
63	1	70	11.0681	1	0.285714
64	2	71	11.0681	1	0.571429
65	2	118	11.0681	1	0.571429
57	2	51	11.0681	1	0.571429
47	2	0	11.0681	0	0.571429
28	3	0	0	0	-1
29	3	0	0	0	-1
39	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
